states,cov,features,splits,ll_train_per_obs_mean,ll_train_per_obs_median,AIC_mean,BIC_mean,ll_val_per_obs_mean,ll_val_per_obs_median,ll_test_per_obs_mean,ll_test_per_obs_median,config_id
2,diag,"['ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.456650067109985,-11.456650067109985,4582738.026843994,4583136.063677169,-11.181868071028951,-11.181868071028951,-11.913630586513133,-11.913630586513133,st2_diag_ret_log-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.65229275834777,-11.65229275834777,4661183.103339108,4662540.511000963,-11.183447723572844,-11.183447723572844,-12.40625704765308,-12.40625704765308,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.47154164397378,-11.47154164397378,4588694.657589512,4589092.694422687,-11.183544566786827,-11.183544566786827,-12.069553595350392,-12.069553595350392,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos
2,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.532418669882654,-11.532418669882654,4613233.467953062,4614590.875614917,-11.183767832004719,-11.183767832004719,-12.145936786883286,-12.145936786883286,st2_full_ret_log-atr_14-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.674778462500461,-11.674778462500461,4670317.385000184,4672389.217747226,-11.18517282455171,-11.18517282455171,-12.472466179860955,-12.472466179860955,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.826395077836455,-11.826395077836455,4730694.031134582,4731388.044074479,-11.186522977261985,-11.186522977261985,-12.434789398996077,-12.434789398996077,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.22025596405738,-11.22025596405738,4488324.385622952,4489457.259686606,-11.187882807441337,-11.187882807441337,-11.920260778995347,-11.920260778995347,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-mfi_14
3,full,"['ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.37207974587797,-11.37207974587797,4549237.898351188,4551309.73109823,-11.188570411196407,-11.188570411196407,-12.18102353183291,-12.18102353183291,st3_full_ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.267132889660887,-11.267132889660887,4507075.155864355,4508208.029928009,-11.192221008383308,-11.192221008383308,-11.72048819399005,-11.72048819399005,st2_full_ret_log-atr_14-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'adx', 'mfi_14']",1,-11.64636396534984,-11.64636396534984,4658623.586139936,4659021.622973111,-11.196085523538953,-11.196085523538953,-11.882795715836268,-11.882795715836268,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-macd_signal-dow_sin-hour_sin-adx-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'mfi_14']",1,-11.406072767177305,-11.406072767177305,4562507.106870922,4562905.143704098,-11.196819024009859,-11.196819024009859,-11.99580671705081,-11.99580671705081,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-mfi_14
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.289482674777897,-11.289482674777897,4516015.069911159,4517147.9439748125,-11.197709426545945,-11.197709426545945,-12.043173102915059,-12.043173102915059,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.936129472209629,-11.936129472209629,4774587.788883852,4775281.801823748,-11.198770487731387,-11.198770487731387,-12.378695781169375,-12.378695781169375,st3_diag_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'mfi_14']",1,-11.40685115087648,-11.40685115087648,4562818.460350593,4563216.497183768,-11.198807689975071,-11.198807689975071,-12.000066029017539,-12.000066029017539,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-mfi_14
2,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.295207286895495,-11.295207286895495,4518160.914758198,4518558.951591373,-11.19989777630026,-11.19989777630026,-11.717300364766007,-11.717300364766007,st2_diag_ret_log-atr_14-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'mfi_14']",1,-11.394681111594688,-11.394681111594688,4557950.444637875,4558348.4814710505,-11.201255577816859,-11.201255577816859,-11.869114149817369,-11.869114149817369,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'mfi_14']",1,-11.395707223871197,-11.395707223871197,4558360.889548479,4558758.926381654,-11.203018992262136,-11.203018992262136,-11.872929717441567,-11.872929717441567,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.432400608781425,-11.432400608781425,4573366.24351257,4575438.076259612,-11.20371201265177,-11.20371201265177,-12.078208551175019,-12.078208551175019,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.645035812736147,-11.645035812736147,4658092.325094459,4658490.361927634,-11.207265799627905,-11.207265799627905,-11.892312473643855,-11.892312473643855,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.377285601575137,-11.377285601575137,4551320.240630055,4553392.073377097,-11.210001680413095,-11.210001680413095,-12.085664587292024,-12.085664587292024,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.407027078204194,-11.407027078204194,4562888.831281678,4563286.868114853,-11.211556255573461,-11.211556255573461,-12.008703117579019,-12.008703117579019,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-mfi_14
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.462606352724578,-11.462606352724578,4585264.541089831,4586397.415153485,-11.212740568490151,-11.212740568490151,-12.054409824199176,-12.054409824199176,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-rsi_14-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.31835658942491,-11.31835658942491,4527564.635769964,4528697.509833618,-11.215114564141727,-11.215114564141727,-11.86071714496158,-11.86071714496158,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.396091886265083,-11.396091886265083,4558514.754506033,4558912.791339208,-11.216128695549541,-11.216128695549541,-11.881809025121632,-11.881809025121632,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-mfi_14
2,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.384769741176136,-11.384769741176136,4553985.8964704545,4554383.93330363,-11.217392794367603,-11.217392794367603,-11.72061783902896,-11.72061783902896,st2_diag_ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
2,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'adx', 'mfi_14']",1,-11.385673164119833,-11.385673164119833,4554347.265647933,4554745.302481108,-11.218960990051919,-11.218960990051919,-11.724509817726295,-11.724509817726295,st2_diag_ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-adx-mfi_14
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-11.731947761980067,-11.731947761980067,4693045.104792027,4694402.512453882,-11.220014464473103,-11.220014464473103,-12.573353895815295,-12.573353895815295,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
2,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.248343634291894,-11.248343634291894,4499559.453716758,4500692.327780412,-11.221857643259384,-11.221857643259384,-11.767774025395543,-11.767774025395543,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
2,full,"['ret_log', 'atr_14', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.413514288124727,-11.413514288124727,4565627.71524989,4566760.589313544,-11.222537882596468,-11.222537882596468,-11.622558176125445,-11.622558176125445,st2_full_ret_log-atr_14-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.500277992916741,-11.500277992916741,4600189.197166696,4600587.233999872,-11.223580598909221,-11.223580598909221,-12.079763817549667,-12.079763817549667,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.224625885025956,-11.224625885025956,4490072.354010383,4491205.228074037,-11.223773531025826,-11.223773531025826,-11.621777876360698,-11.621777876360698,st2_full_ret_log-atr_14-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
2,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.39828735871759,-11.39828735871759,4559392.943487036,4559790.9803202115,-11.224316134575608,-11.224316134575608,-11.85471615140534,-11.85471615140534,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
2,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'adx', 'mfi_14']",1,-11.398797569510368,-11.398797569510368,4559597.027804147,4559995.064637323,-11.225273112510571,-11.225273112510571,-11.858639717217551,-11.858639717217551,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-adx-mfi_14
2,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.69842064483618,-11.69842064483618,4679634.257934472,4680991.665596327,-11.225530509478329,-11.225530509478329,-12.40078277878862,-12.40078277878862,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-11.809581819056111,-11.809581819056111,4723968.727622445,4724662.740562341,-11.225910398560632,-11.225910398560632,-12.430444206773506,-12.430444206773506,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.921949459881317,-11.921949459881317,4768915.783952527,4769609.796892423,-11.228800775256214,-11.228800775256214,-12.481243992341117,-12.481243992341117,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,diag,"['ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.482606218991073,-11.482606218991073,4593120.487596429,4593518.524429604,-11.231551700192725,-11.231551700192725,-11.933802397176086,-11.933802397176086,st2_diag_ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.32110935574856,-11.32110935574856,4528521.742299424,4528919.779132599,-11.232551433885144,-11.232551433885144,-11.721192733435048,-11.721192733435048,st2_diag_ret_log-atr_14-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-dow_cos-adx
2,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.386198592151404,-11.386198592151404,4554557.436860561,4554955.473693737,-11.232768633371943,-11.232768633371943,-11.733513069151533,-11.733513069151533,st2_diag_ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-11.719903812694753,-11.719903812694753,4688227.525077901,4689584.932739756,-11.233517540434047,-11.233517540434047,-12.593765146006401,-12.593765146006401,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
2,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.691530309510462,-11.691530309510462,4676878.123804185,4678235.53146604,-11.233559794752784,-11.233559794752784,-12.47189282480689,-12.47189282480689,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-11.72518286715331,-11.72518286715331,4690209.146861324,4690903.1598012205,-11.236598016638563,-11.236598016638563,-12.51486818268402,-12.51486818268402,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-11.730507537009695,-11.730507537009695,4692469.014803878,4693826.422465733,-11.238025781587805,-11.238025781587805,-12.604549009812596,-12.604549009812596,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-11.718742124279784,-11.718742124279784,4687632.849711914,4688326.86265181,-11.238249878271548,-11.238249878271548,-12.51718242000409,-12.51718242000409,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
2,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.39916107466791,-11.39916107466791,4559742.429867164,4560140.46670034,-11.238934838480516,-11.238934838480516,-11.867696450358592,-11.867696450358592,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.784267279358533,-11.784267279358533,4713842.911743413,4714536.924683309,-11.243354406150882,-11.243354406150882,-12.496838519752727,-12.496838519752727,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-11.797035370365984,-11.797035370365984,4718950.148146394,4719644.16108629,-11.246481524595685,-11.246481524595685,-12.452811450303297,-12.452811450303297,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-11.716746365689769,-11.716746365689769,4686834.546275907,4687528.559215804,-11.251526887496992,-11.251526887496992,-12.524210401338413,-12.524210401338413,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-11.717934473111388,-11.717934473111388,4687439.789244555,4688797.19690641,-11.252935648483597,-11.252935648483597,-12.626180955377048,-12.626180955377048,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.73253690073804,-11.73253690073804,4693420.760295216,4695492.593042258,-11.254319840219216,-11.254319840219216,-12.546348000957353,-12.546348000957353,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'dow_cos', 'adx']",1,-11.380214034293115,-11.380214034293115,4552163.613717246,4552561.650550421,-11.256310409985524,-11.256310409985524,-11.824744938945003,-11.824744938945003,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'adx']",1,-11.38116135265509,-11.38116135265509,4552542.541062036,4552940.577895211,-11.257847851551391,-11.257847851551391,-11.828143021269025,-11.828143021269025,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'dow_cos', 'adx']",1,-11.394726682815817,-11.394726682815817,4557968.673126327,4558366.709959502,-11.26046688234348,-11.26046688234348,-11.957338170064528,-11.957338170064528,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-11.763360508207745,-11.763360508207745,4705480.203283098,4706174.216222994,-11.261028467956585,-11.261028467956585,-12.438219907336519,-12.438219907336519,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-11.76905724938915,-11.76905724938915,4707758.8997556595,4708452.912695556,-11.261255123711777,-11.261255123711777,-12.438390385828521,-12.438390385828521,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
3,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.761834826101554,-11.761834826101554,4704869.930440621,4705563.943380518,-11.261702592856654,-11.261702592856654,-12.405372413707871,-12.405372413707871,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'adx']",1,-11.395647502979857,-11.395647502979857,4558337.001191943,4558735.038025118,-11.262104448534721,-11.262104448534721,-11.961076158642026,-11.961076158642026,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.736634241372643,-11.736634241372643,4694731.696549057,4695129.7333822325,-11.26493039805766,-11.26493039805766,-12.14863668637916,-12.14863668637916,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.806640222009728,-11.806640222009728,4722922.088803891,4724279.496465746,-11.265128907990945,-11.265128907990945,-12.56122302176043,-12.56122302176043,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.979069807125057,-11.979069807125057,4791763.922850023,4792457.935789919,-11.267683580439249,-11.267683580439249,-12.422178053491896,-12.422178053491896,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.356009983535808,-11.356009983535808,4542481.993414323,4542880.030247498,-11.26818460453957,-11.26818460453957,-11.774905051269547,-11.774905051269547,st2_diag_ret_log-atr_14-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-dow_cos-adx
3,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.76978451091544,-11.76978451091544,4708049.804366176,4708743.817306072,-11.270689766896378,-11.270689766896378,-12.408219854814131,-12.408219854814131,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.66925026267068,-11.66925026267068,4667778.105068272,4668176.141901447,-11.271002895786483,-11.271002895786483,-12.034677080679304,-12.034677080679304,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'hour_sin', 'dow_cos', 'adx']",1,-11.38181524107055,-11.38181524107055,4552804.09642822,4553202.133261396,-11.271436003305631,-11.271436003305631,-11.837204109429942,-11.837204109429942,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-hour_sin-dow_cos-adx
2,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.401090876271564,-11.401090876271564,4560514.350508626,4560912.387341801,-11.273081500095655,-11.273081500095655,-11.75137186663822,-11.75137186663822,st2_diag_ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
