split,states,cov,n_iter,seed,features,n_params,ll_train,ll_train_per_obs,AIC,BIC,ll_val,ll_val_per_obs,ll_test,ll_test_per_obs,config_id
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",62,-2127118.656073424,-10.63559328036712,4254361.312146848,4254994.088650871,-504132.155682633,-10.08264311365266,-566383.7376890292,-11.327674753780585,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-dow_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",111,-2087874.1572870242,-10.439370786435122,4175970.3145740484,4177103.1886377023,-498143.419915147,-9.96286839830294,-564298.0770622363,-11.285961541244726,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",39,-2212019.4799147723,-11.060097399573861,4424116.959829545,4424514.99666272,-534169.5821709178,-10.683391643418355,-584796.2113508742,-11.695924227017484,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",62,-2136874.461270616,-10.68437230635308,4273872.922541232,4274505.699045255,-504637.6908846499,-10.092753817692998,-558004.2324479381,-11.160084648958762,st3_diag_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",39,-2243507.985380814,-11.21753992690407,4487093.970761628,4487492.007594803,-550747.8907820155,-11.01495781564031,-587643.4506293086,-11.752869012586173,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",111,-2161134.8935017185,-10.805674467508593,4322491.787003437,4323624.661067091,-513974.5127380505,-10.27949025476101,-562488.1753950027,-11.249763507900054,st2_full_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",170,-1982937.8228162033,-9.914689114081018,3966215.6456324067,3967950.677982147,-458035.70113196364,-9.160714022639272,-520126.84546333394,-10.40253690926668,st3_full_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",39,-2212354.8598881126,-11.061774299440563,4424787.719776225,4425185.756609401,-516175.99576723116,-10.323519915344622,-579937.3093433273,-11.598746186866546,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
1,2,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",111,-2201798.8520347234,-11.008994260173617,4403819.704069447,4404952.578133101,-543285.548268687,-10.86571096537374,-582950.2362344641,-11.659004724689282,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",111,-2086056.9136112416,-10.430284568056209,4172335.827222483,4173468.701286137,-480344.17256071384,-9.606883451214276,-543927.9326339327,-10.878558652678654,st2_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",39,-2238777.891407358,-11.19388945703679,4477633.782814716,4478031.819647891,-541199.4523591493,-10.823989047182987,-579035.6269546413,-11.580712539092826,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",62,-2101347.1358281695,-10.506735679140847,4202818.271656339,4203451.048160362,-490490.0038353734,-9.809800076707468,-553264.1099135281,-11.065282198270562,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",62,-2081266.281461705,-10.406331407308524,4162656.56292341,4163289.339427433,-495441.4666812295,-9.90882933362459,-553760.483464013,-11.075209669280259,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
1,2,diag,200,42,"['ret_log', 'atr_14', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",39,-2260341.432172043,-11.301707160860214,4520760.864344086,4521158.901177261,-543379.2734367104,-10.867585468734207,-574480.5940661328,-11.489611881322656,st2_diag_ret_log-atr_14-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",111,-2159010.113065594,-10.79505056532797,4318242.226131188,4319375.100194842,-522503.86031742604,-10.45007720634852,-567525.8749251073,-11.350517498502146,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,3,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",62,-2144255.1745926915,-10.721275872963457,4288634.349185383,4289267.125689406,-524949.5879869275,-10.49899175973855,-563918.4272785736,-11.278368545571473,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['ret_log', 'atr_14', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",111,-2189693.7277396247,-10.948468638698124,4379609.455479249,4380742.329542903,-529173.7302604137,-10.583474605208275,-556799.1938012743,-11.135983876025486,st2_full_ret_log-atr_14-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",170,-2053578.618581995,-10.267893092909974,4107497.23716399,4109232.26951373,-507653.5817798637,-10.153071635597273,-546673.6375807408,-10.933472751614817,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",62,-2112816.371445988,-10.564081857229938,4225756.742891976,4226389.519395999,-510480.94794156484,-10.209618958831296,-549999.3651696085,-10.99998730339217,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",39,-2242089.206404461,-11.210446032022306,4484256.412808922,4484654.449642098,-533819.4790318818,-10.676389580637636,-584786.2272176418,-11.695724544352835,st2_diag_ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",170,-1979765.9125603812,-9.898829562801906,3959871.8251207625,3961606.8574705026,-474787.487965377,-9.49574975930754,-537411.4142840613,-10.748228285681225,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",111,-2125548.6611460284,-10.627743305730142,4251319.322292057,4252452.196355711,-504387.12182238075,-10.087742436447614,-555315.1822244589,-11.106303644489177,st2_full_ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",170,-1997417.746430955,-9.987088732154774,3995175.49286191,3996910.52521165,-468604.3935759378,-9.372087871518756,-521458.909209853,-10.42917818419706,st3_full_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",39,-2259473.807818196,-11.29736903909098,4519025.615636392,4519423.652469567,-545071.9150157537,-10.901438300315075,-588421.7391389916,-11.768434782779831,st2_diag_ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",62,-2129322.9721873016,-10.646614860936507,4258769.944374603,4259402.720878626,-507794.78676872153,-10.15589573537443,-557585.1426529707,-11.151702853059415,st3_diag_ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,diag,200,42,"['ret_log', 'atr_14', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",62,-2150088.3366559856,-10.750441683279927,4300300.673311971,4300933.449815994,-518334.39481857675,-10.366687896371536,-547181.7509302187,-10.943635018604375,st3_diag_ret_log-atr_14-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",170,-2028140.8973889,-10.1407044869445,4056621.7947778,4058356.82712754,-472560.504378059,-9.45121008756118,-526107.7891796781,-10.522155783593561,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",111,-2168780.84246411,-10.843904212320549,4337783.68492822,4338916.558991874,-522772.93683878635,-10.455458736775727,-567086.5270476931,-11.341730540953863,st2_full_ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",39,-2238661.0450438363,-11.193305225219182,4477400.090087673,4477798.126920848,-541160.9581281499,-10.823219162562998,-578782.9025872141,-11.575658051744282,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",62,-2168964.7971684537,-10.844823985842268,4338053.594336907,4338686.37084093,-523770.1874142818,-10.475403748285636,-566219.3356851836,-11.324386713703673,st3_diag_ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",170,-1989509.1009188425,-9.947545504594212,3979358.201837685,3981093.234187425,-452867.5821109791,-9.057351642219583,-520635.5658981749,-10.412711317963497,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
1,2,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",111,-2166696.8511997117,-10.833484255998558,4333615.702399423,4334748.576463077,-525592.0998764327,-10.511841997528654,-575205.6402842015,-11.504112805684029,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",39,-2237610.7272690604,-11.188053636345302,4475299.454538121,4475697.491371296,-540521.035632696,-10.81042071265392,-584581.0790157553,-11.691621580315106,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",170,-2028358.61978028,-10.141793098901399,4057057.23956056,4058792.2719103,-495473.1894642969,-9.909463789285939,-535264.2107332338,-10.705284214664676,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,2,diag,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",39,-2256298.917162983,-11.281494585814917,4512675.834325966,4513073.871159142,-549080.4529212292,-10.981609058424583,-580721.9816143672,-11.614439632287345,st2_diag_ret_log-atr_14-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,full,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",111,-2165581.2900968343,-10.827906450484171,4331384.580193669,4332517.4542573225,-532317.7927896299,-10.646355855792597,-567945.862199261,-11.35891724398522,st2_full_ret_log-atr_14-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['ret_log', 'atr_14', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",170,-2066755.4965573836,-10.333777482786918,4133850.993114767,4135586.0254645073,-501943.03509254806,-10.038860701850961,-527641.7103353991,-10.552834206707983,st3_full_ret_log-atr_14-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",111,-2161381.6225182964,-10.806908112591481,4322985.245036593,4324118.119100247,-524131.6196895365,-10.48263239379073,-569536.12985815,-11.390722597163,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",62,-2135693.323512951,-10.678466617564755,4271510.647025902,4272143.423529925,-518007.77365546284,-10.360155473109257,-557802.1170531332,-11.156042341062664,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",170,-2027696.9136964595,-10.138484568482298,4055733.827392919,4057468.859742659,-483305.6633038104,-9.666113266076207,-533940.828996596,-10.67881657993192,st3_full_ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",62,-2118849.446391111,-10.594247231955555,4237822.892782222,4238455.669286245,-503975.134850002,-10.07950269700004,-561696.9883805838,-11.233939767611677,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",39,-2236677.038133526,-11.18338519066763,4473432.076267052,4473830.113100228,-531062.3582014118,-10.621247164028235,-590384.7342279175,-11.80769468455835,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",111,-2092597.202872986,-10.46298601436493,4185416.405745972,4186549.279809626,-496799.82048058056,-9.935996409611612,-562156.5394406657,-11.243130788813314,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",39,-2238748.0013803993,-11.193740006901997,4477574.002760799,4477972.039593974,-541859.7400470354,-10.837194800940708,-579425.0860820332,-11.588501721640664,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",62,-2131816.5261336532,-10.659082630668266,4263757.0522673065,4264389.8287713295,-517110.79670087795,-10.34221593401756,-563700.6299693312,-11.274012599386625,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",39,-2233407.8425568445,-11.167039212784223,4466893.685113689,4467291.721946864,-538919.3470466519,-10.778386940933038,-578179.897875755,-11.5635979575151,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",111,-2154967.921146367,-10.774839605731836,4310157.842292734,4311290.716356388,-519606.54586495744,-10.392130917299149,-565556.7762496709,-11.311135524993418,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",111,-2078881.54716784,-10.3944077358392,4157985.09433568,4159117.968399334,-488034.5080545543,-9.760690161091086,-559387.0902012333,-11.187741804024666,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",39,-2203345.6655742875,-11.016728327871437,4406769.331148575,4407167.3679817505,-518673.78490948095,-10.373475698189619,-585331.9074053916,-11.706638148107832,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",170,-2077446.8638366936,-10.387234319183468,4155233.727673387,4156968.7600231273,-502189.6951266199,-10.043793902532398,-545394.5015531066,-10.907890031062133,st3_full_ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",170,-1962957.9168887078,-9.814789584443538,3926255.8337774156,3927990.8661271557,-471390.67909976107,-9.42781358199522,-535012.9206373247,-10.700258412746495,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
1,3,diag,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",62,-2125071.542823051,-10.625357714115255,4250267.085646102,4250899.862150125,-520587.3439052751,-10.411746878105502,-554399.5274812421,-11.087990549624841,st3_diag_ret_log-atr_14-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",170,-2037743.4921827568,-10.188717460913784,4075826.9843655135,4077562.0167152537,-498475.2141594169,-9.969504283188337,-539217.157632181,-10.784343152643618,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'atr_14', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",170,-2066448.0318652368,-10.332240159326185,4133236.0637304736,4134971.096080214,-500359.7540281447,-10.007195080562894,-527440.7122271091,-10.548814244542182,st3_full_ret_log-atr_14-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'atr_14', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",62,-2145318.9586839126,-10.726594793419563,4290761.917367825,4291394.693871848,-516341.4104418372,-10.326828208836744,-545658.4701938175,-10.913169403876351,st3_diag_ret_log-atr_14-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",170,-1987361.2182256007,-9.936806091128004,3975062.4364512013,3976797.4688009415,-492611.54076777416,-9.852230815355483,-519909.7542001342,-10.398195084002683,st3_full_ret_log-atr_14-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",39,-2249491.389997457,-11.247456949987285,4499060.779994914,4499458.81682809,-549754.4763342363,-10.995089526684726,-582341.0020111371,-11.646820040222742,st2_diag_ret_log-atr_14-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",111,-2159152.7323996834,-10.795763661998418,4318527.464799367,4319660.338863021,-523145.9952243794,-10.462919904487588,-567498.6850222625,-11.34997370044525,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",62,-2107007.9219057043,-10.535039609528521,4214139.843811409,4214772.620315432,-507627.541488236,-10.15255082976472,-548649.4699262712,-10.972989398525424,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",62,-2092788.4979587458,-10.463942489793729,4185700.9959174916,4186333.7724215146,-493675.1730193639,-9.873503460387278,-558688.0320267613,-11.173760640535226,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,2,full,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",111,-2158834.3563973205,-10.794171781986602,4317890.712794641,4319023.586858295,-530694.9386167743,-10.613898772335485,-565446.9505132448,-11.308939010264897,st2_full_ret_log-atr_14-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",111,-2164022.707733403,-10.820113538667014,4328267.415466806,4329400.28953046,-523985.6800804569,-10.479713601609138,-573270.3393282548,-11.465406786565095,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,3,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",170,-2045502.5913058443,-10.227512956529221,4091345.1826116885,4093080.2149614287,-500181.30628132354,-10.003626125626472,-548029.277603491,-10.96058555206982,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",39,-2233369.2253732667,-11.166846126866334,4466816.450746533,4467214.487579709,-538874.52576284,-10.777490515256801,-578005.0671909032,-11.560101343818065,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",39,-2237512.554496758,-11.18756277248379,4475103.108993516,4475501.145826692,-540510.8973039673,-10.810217946079346,-584763.6510984807,-11.695273021969614,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,2,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",39,-2233436.3021936133,-11.167181510968065,4466950.6043872265,4467348.641220402,-539584.4320063483,-10.791688640126965,-578617.3229629039,-11.572346459258078,st2_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
